כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
זבולון 13,44.65,16/01/2007,"156,000 ₪",10907-34-9,דירה בבית קומות,3,שניה,1950,"12,727 ₪",3
אליעזר 1,93.5,23/06/2013,"1,000,000 ₪",11188-77-3,דירה בבית קומות,4,ראשונה,1950,"10,695 ₪",2
אהבת ישראל 14,93.44,09/06/2013,"950,000 ₪",11188-130-9,דירה בבית קומות,4,חמישית,2010,"10,215 ₪",8
אהבת ישראל 14,93.44,30/06/2010,"713,555 ₪",11188-130-9,דירה בבית קומות,4,חמישית,2010,"10,215 ₪",8
ללא כתובת,70,26/05/2013,"700,000 ₪",11188-61-63,דירה בבית קומות,3,חמישית,0,"10,000 ₪",0
הרב קניאל 11,70.7,22/05/2013,"350,000 ₪",10870-98-39,דירה בבית קומות,3,שביעית,1970,"4,950 ₪",22
מקור ברוך 1,116,29/04/2013,"750,000 ₪",11188-77-11,דירה בבית קומות,4,שניה,1950,"6,466 ₪",2
מקור ברוך 1,116,04/04/2002,"773,000 ₪",11188-77-11,דירה בבית קומות,4,שניה,1950,"6,466 ₪",2
הרב קניאל 11,67.8,26/04/2013,"745,000 ₪",10870-98-72,דירה בבית קומות,3,שתים עשרה,1970,"11,119 ₪",22
הרב קניאל 11,67.8,01/08/2002,"375,000 ₪",10870-98-72,דירה בבית קומות,3,שתים עשרה,1970,"11,119 ₪",22
"האר""י 12",64.4,24/04/2013,"500,000 ₪",11188-117-18,דירה בבית קומות,2,קרקע,1960,"7,764 ₪",3
מקור ברוך 2,78.94,18/02/2013,"665,000 ₪",11188-97-9,דירה בבית קומות,3,שניה,1960,"8,424 ₪",3
"האר""י 2",64.6,20/12/2012,"475,000 ₪",11188-118-1,דירה בבית קומות,2,קרקע,1970,"7,353 ₪",3
ללא כתובת,61.07,21/11/2012,"500,000 ₪",10867-201-3,דירה בבית קומות,3,מרתף,0,"8,197 ₪",0
ללא כתובת,61.07,14/08/2008,"238,000 ₪",10867-201-3,דירה בבית קומות,3,מרתף,0,"8,197 ₪",0
הרב קניאל 11,68.9,07/11/2012,"710,000 ₪",10870-98-116,דירה בבית קומות,3,תשע עשרה,1970,"10,441 ₪",22
הרב קניאל 11,68.9,28/06/2007,"320,000 ₪",10870-98-116,דירה בבית קומות,3,תשע עשרה,1970,"10,441 ₪",22
זבולון 11,52.4,28/10/2012,"399,000 ₪",10907-31-4,דירה בבית קומות,2,ראשונה,1940,"7,615 ₪",4
ללא כתובת,לא ידוע,29/08/2012,"150,000 ₪",10867-124-1,דירה בבית קומות,1,מרתף,0,לא ידוע,0
ללא כתובת,75,01/08/2012,"899,000 ₪",11188-57-2,דירה בבית קומות,4,ראשונה,0,"11,987 ₪",0
ללא כתובת,41,28/06/2012,"340,000 ₪",10867-217-6,דירה בבית קומות,2,שניה,0,"8,293 ₪",0
ללא כתובת,41,30/11/2009,"190,000 ₪",10867-217-6,דירה בבית קומות,2,שניה,0,"8,293 ₪",0
ללא כתובת,41,08/11/2008,"165,000 ₪",10867-217-6,דירה בבית קומות,2,שניה,0,"8,293 ₪",0
מקור ברוך 3,35.5,17/05/2012,"520,000 ₪",11188-77-16,דירה בבית קומות,2,מרתף,1950,"14,857 ₪",2
מקור ברוך 3,35.5,10/01/1999,"228,000 ₪",11188-77-16,דירה בבית קומות,2,מרתף,1950,"14,857 ₪",2
אהבת ישראל 12,75.05,06/05/2012,"630,000 ₪",11188-129-5,דירה בבית קומות,3,רביעית,2007,"8,400 ₪",8
אהבת ישראל 12,75.05,15/03/2002,"490,000 ₪",11188-129-5,דירה בבית קומות,3,רביעית,2007,"8,400 ₪",8
הרב קניאל 1,104,04/04/2012,"755,000 ₪",10870-99-6,דירה בבית קומות,4,שניה,1970,"7,260 ₪",4
ללא כתובת,50,27/03/2012,"275,000 ₪",10907-40-4,דירה בבית קומות,2,לא ידוע,0,"5,500 ₪",0
ללא כתובת,80,22/03/2012,"750,000 ₪",11188-59-2,דירה בבית קומות,4,שביעית,0,"9,375 ₪",0
אהבת ישראל 14,82.48,24/01/2012,"1,720,000 ₪",11188-130-19,דירה בבית קומות,4,שמינית,2010,"20,854 ₪",8
"האר""י 18",76.3,15/01/2012,"570,000 ₪",11188-116-20,דירה בבית קומות,3,ראשונה,1960,"7,500 ₪",3
"האר""י 18",76.3,01/05/2002,"487,000 ₪",11188-116-20,דירה בבית קומות,3,ראשונה,1960,"7,500 ₪",3
"האר""י 14",76.3,15/01/2012,"620,000 ₪",11188-116-7,דירה בבית קומות,3,שלישית,1960,"8,126 ₪",3
"האר""י 18",76.3,26/12/2011,"645,000 ₪",11188-116-22,דירה בבית קומות,3,שניה,1960,"8,453 ₪",3
הרב קניאל 11,67.8,21/12/2011,"527,000 ₪",10870-98-125,דירה בבית קומות,3,עשרים ואחת,1970,"7,773 ₪",22
הרב קניאל 1,90,07/11/2011,"760,000 ₪",10870-99-19,דירה בבית קומות,4,שניה,1970,"8,444 ₪",4
אהבת ישראל 6,100,06/10/2011,"700,000 ₪",11188-1-1,דירה בבית קומות,5,שישית,2000,"7,000 ₪",8
הנגב 27,60,09/09/2011,"165,000 ₪",10867-17-2,דירה בבית קומות,2,ראשונה,0,"2,750 ₪",0
אהבת ישראל 16,100,17/07/2011,"760,000 ₪",11188-131-3,דירה בבית קומות,4,שניה,2010,"7,600 ₪",6
הרב קניאל 11,67.8,10/06/2011,"535,000 ₪",10870-98-83,דירה בבית קומות,3,ארבע עשרה,1970,"7,891 ₪",22
ללא כתובת,27,20/02/2011,"274,000 ₪",10867-126-3,דירה בבית קומות,1.5,קרקע,0,"10,148 ₪",0
"האר""י 20",75.5,13/02/2011,"480,000 ₪",11188-121-6,דירה בבית קומות,3,רביעית,1970,"6,358 ₪",5
מיכאל 43,50,24/01/2011,"450,000 ₪",10907-39-7,דירה בבית קומות,2,ראשונה,1935,"9,000 ₪",2
ללא כתובת,52.4,22/12/2010,"405,000 ₪",10867-122-4,דירה בבית קומות,3,ראשונה,0,"7,729 ₪",0
ארנון 6,27.11,16/11/2010,"210,000 ₪",10907-35-5,דירה בבית קומות,1.5,שניה,1950,"7,746 ₪",3
אליעזר 3,33.8,26/10/2010,"145,000 ₪",11188-77-22,דירה בבית קומות,1.5,ראשונה,1950,"4,290 ₪",2
זבולון 15,27,14/10/2010,"100,000 ₪",10907-36-27,דירה בבית קומות,1,לא ידוע,1950,"3,704 ₪",3
הרב קניאל 11,67.8,11/10/2010,"515,000 ₪",10870-98-23,דירה בבית קומות,3,רביעית,1970,"7,596 ₪",22
מקור ברוך 18,41,25/09/2010,"330,000 ₪",11188-84-9,דירה בבית קומות,2,שלישית,1960,"8,049 ₪",3
"האר""י 8",75.3,23/08/2010,"550,000 ₪",11188-117-8,דירה בבית קומות,3.5,שלישית,1960,"7,304 ₪",3
"האר""י 6",76.3,16/08/2010,"490,000 ₪",11188-118-20,דירה בבית קומות,3,ראשונה,1970,"6,422 ₪",3
תבור 5,28.6,21/07/2010,"218,000 ₪",10907-41-4,דירה בבית קומות,1.5,ראשונה,1950,"7,786 ₪",2
תבור 5,28.6,12/02/1998,"277,000 ₪",10907-41-4,דירה בבית קומות,1.5,ראשונה,1950,"7,786 ₪",2
אהבת ישראל 16,82.43,07/07/2010,"569,880 ₪",11188-131-18,דירה,3,שמינית,2010,"6,914 ₪",6
אהבת ישראל 14,89.06,27/06/2010,"713,555 ₪",11188-130-18,דירה,4,שמינית,2010,"8,012 ₪",8
אהבת ישראל 16,99.5,24/06/2010,"727,000 ₪",11188-131-2,דירה בבית קומות,4,שניה,2010,"7,307 ₪",6
ללא כתובת,41,17/06/2010,"300,000 ₪",10867-217-4,דירה בבית קומות,2.5,ראשונה,0,"7,317 ₪",0
אהבת ישראל 14,78.64,13/06/2010,"550,000 ₪",11188-130-16,דירה בבית קומות,3,שביעית,2010,"6,994 ₪",8
אהבת ישראל 16,82.38,03/06/2010,"560,000 ₪",11188-131-20,דירה בבית קומות,3,שמינית,2010,"6,798 ₪",6
הרב קניאל 11,67.8,23/05/2010,"463,000 ₪",10870-98-60,דירה בבית קומות,3,עשירית,1970,"6,829 ₪",22
מיכאל 43,22,22/04/2010,"60,000 ₪",10907-39-3,דירה בבית קומות,1,לא ידוע,1935,"2,727 ₪",2
מיכאל 43,56,22/04/2010,"360,000 ₪",10907-39-5,דירה בבית קומות,2.5,ראשונה,1935,"6,429 ₪",2
מיכאל 43,50,22/04/2010,"300,000 ₪",10907-39-4,דירה בבית קומות,2,לא ידוע,1935,"6,000 ₪",2
ללא כתובת,50,22/04/2010,"230,000 ₪",10907-40-2,דירה בבית קומות,2,ראשונה,0,"4,600 ₪",0
מיכאל 43,75,22/04/2010,"450,000 ₪",10907-39-6,דירה בבית קומות,2.5,שניה,1935,"6,000 ₪",2
הרב קניאל 1,104,11/03/2010,"700,000 ₪",10870-99-20,דירה בבית קומות,4.5,שלישית,1970,"6,731 ₪",4
מקור ברוך 18,59.5,05/03/2010,"850,000 ₪",11188-84-15,דירה בבית קומות,2.5,ראשונה,1960,"14,286 ₪",3
הרב קניאל 11,68.9,21/02/2010,"450,000 ₪",10870-98-62,דירה בבית קומות,3,עשירית,1970,"6,531 ₪",22
ללא כתובת,לא ידוע,25/01/2010,"972,000 ₪",10867-128-1,בניני ציבור,לא ידוע,מרתף,0,לא ידוע,0
ארנון 4,60,03/01/2010,"200,000 ₪",10907-32-2,דירה בבית קומות,2,שלישית,1940,"3,333 ₪",4
ללא כתובת,200,22/12/2009,"583,000 ₪",10867-215-1,בניני ציבור,לא ידוע,לא ידוע,0,"2,915 ₪",0
זבולון 15,27,01/12/2009,"100,000 ₪",10907-36-28,דירה בבית קומות,1,לא ידוע,1950,"3,704 ₪",3
הרב קניאל 1,85,05/11/2009,"650,000 ₪",10870-99-5,דירה בבית קומות,4,שניה,1970,"7,647 ₪",4
ללא כתובת,87.8,16/10/2009,"353,500 ₪",10867-201-6,דירה בבית קומות,5,ראשונה,0,"4,026 ₪",0
הרב קניאל 11,68.9,23/09/2009,"445,000 ₪",10870-98-50,דירה בבית קומות,3,שמינית,1970,"6,459 ₪",22
ללא כתובת,61.13,31/08/2009,"420,000 ₪",10867-120-3,דירה בבית קומות,2,שניה,0,"6,885 ₪",0
ללא כתובת,61.13,23/03/2009,"100,000 ₪",10867-120-3,דירה בבית קומות,2,שניה,0,"6,885 ₪",0
ללא כתובת,74,17/08/2009,"711,000 ₪",11188-61-8,דירה בבית קומות,4,תשיעית,0,"9,608 ₪",0
הרב קניאל 11,67.8,29/06/2009,"400,000 ₪",10870-98-29,דירה בבית קומות,3,חמישית,1970,"5,900 ₪",22
מיכאל 41,50.84,15/06/2009,"230,000 ₪",10907-37-5,דירה בבית קומות,2,קרקע,1950,"4,524 ₪",2
הרב קניאל 11,81.5,26/03/2009,"445,000 ₪",10870-98-82,דירה בבית קומות,4,ארבע עשרה,1970,"5,460 ₪",22
הרב קניאל 11,67.8,01/03/2009,"195,000 ₪",10870-98-78,דירה בבית קומות,3,שלוש עשרה,1970,"2,876 ₪",22
ללא כתובת,55.67,26/02/2009,"250,000 ₪",10867-120-2,דירה בבית קומות,2,ראשונה,0,"4,491 ₪",0
מקור ברוך 8,63.7,17/02/2009,"575,000 ₪",11188-98-5,דירה בבית קומות,3,קרקע,1960,"9,027 ₪",3
מקור ברוך 8,89.27,13/02/2009,"480,000 ₪",11188-98-4,דירה בבית קומות,3,קרקע,1960,"5,393 ₪",3
מקור ברוך 8,89.27,01/05/2001,"249,000 ₪",11188-98-4,דירה בבית קומות,3,קרקע,1960,"5,393 ₪",3
מיכאל 43,130,12/02/2009,"382,000 ₪",10907-39-2,בניני ציבור,לא ידוע,לא ידוע,1935,"2,938 ₪",2
ללא כתובת,100,12/02/2009,"149,000 ₪",10907-40-1,בניני ציבור,לא ידוע,לא ידוע,0,"1,490 ₪",0
ללא כתובת,120,05/02/2009,"865,000 ₪",11188-12-1,דירה בבית קומות,5,שניה,0,"7,208 ₪",0
ללא כתובת,41,04/02/2009,"110,000 ₪",10867-217-3,דירה בבית קומות,2,ראשונה,0,"2,683 ₪",0
ללא כתובת,41,14/01/1998,"98,000 ₪",10867-217-3,דירה בבית קומות,2,ראשונה,0,"2,683 ₪",0
הרב קניאל 11,67.8,23/01/2009,"375,000 ₪",10870-98-54,דירה בבית קומות,3,תשיעית,1970,"5,531 ₪",22
זבולון 13,37.7,16/12/2008,"110,000 ₪",10907-34-16,דירה בבית קומות,2,קרקע,1950,"2,973 ₪",3
זבולון 13,37.7,17/10/2004,"150,000 ₪",10907-34-16,דירה בבית קומות,2,קרקע,1950,"2,973 ₪",3
זבולון 13,37.7,13/03/2001,"123,000 ₪",10907-34-16,דירה בבית קומות,2,קרקע,1950,"2,973 ₪",3
זבולון 13,37.7,04/05/1999,"288,000 ₪",10907-34-16,דירה בבית קומות,2,קרקע,1950,"2,973 ₪",3
ללא כתובת,64.71,09/12/2008,"175,000 ₪",10867-124-7,דירה בבית קומות,4,קרקע,0,"2,704 ₪",0
הרב קניאל 11,67.8,09/12/2008,"335,000 ₪",10870-98-101,דירה בבית קומות,3,שבע עשרה,1970,"4,941 ₪",22
"האר""י 2",55,26/10/2008,"255,000 ₪",11188-118-14,דירה בבית קומות,2,שניה,1970,"4,636 ₪",3
אהבת ישראל 12,75.05,07/10/2008,"456,000 ₪",11188-129-8,דירה בבית קומות,3,רביעית,2007,"6,076 ₪",8
מקור ברוך 18,60,01/09/2008,"445,000 ₪",11188-84-28,דירה בבית קומות,3,שלישית,1960,"7,417 ₪",3
מקור ברוך 18,60,12/02/2002,"566,000 ₪",11188-84-28,דירה בבית קומות,3,שלישית,1960,"7,417 ₪",3
ללא כתובת,49.76,20/08/2008,"260,000 ₪",10867-170-5,דירה בבית קומות,2.5,שניה,0,"5,225 ₪",0
הרב קניאל 11,81.5,17/08/2008,"470,000 ₪",10870-98-16,דירה בבית קומות,4.5,שלישית,1970,"5,767 ₪",22
ללא כתובת,386,17/08/2008,"1,260,000 ₪",10867-128-0,בניני ציבור,לא ידוע,לא ידוע,0,"3,264 ₪",0
הרב קניאל 1,80,31/07/2008,"490,000 ₪",10870-99-4,דירה בבית קומות,4,רביעית,1970,"6,125 ₪",4
הרב קניאל 1,100,25/06/2008,"423,000 ₪",10870-99-3,דירה בבית קומות,4,רביעית,1970,"4,230 ₪",4
הרב קניאל 1,100,04/05/2008,"407,000 ₪",10870-99-2,דירה בבית קומות,4,רביעית,1970,"4,070 ₪",4
אהבת ישראל 4,100,30/04/2008,"580,000 ₪",11188-1-16,דירה בבית קומות,4,לא ידוע,2000,"5,800 ₪",8
"האר""י 18",75.3,10/03/2008,"365,000 ₪",11188-116-21,דירה בבית קומות,3,שניה,1960,"4,847 ₪",3
"האר""י 22",75.5,06/03/2008,"201,000 ₪",11188-121-11,דירה בבית קומות,3,שניה,1970,"2,662 ₪",5
מיכאל 43,64,05/03/2008,"203,000 ₪",10907-39-1,דירה בבית קומות,2,שניה,1935,"3,172 ₪",2
אהבת ישראל 12,76.1,24/01/2008,"460,000 ₪",11188-129-12,דירה בבית קומות,3,חמישית,2007,"6,045 ₪",8
ללא כתובת,43.53,08/01/2008,"217,000 ₪",10867-121-4,דירה בבית קומות,2,שניה,0,"5,047 ₪",0
ללא כתובת,43.53,02/05/2001,"310,000 ₪",10867-121-4,דירה בבית קומות,2,שניה,0,"5,047 ₪",0
אהבת ישראל 12,74.93,30/12/2007,"460,000 ₪",11188-129-16,דירה בבית קומות,3,שישית,2007,"6,139 ₪",8
אליעזר 3,65.5,20/12/2007,"520,000 ₪",11188-77-24,דירה בבית קומות,3,שניה,1950,"7,939 ₪",2
זבולון 11,52.4,17/12/2007,"141,000 ₪",10907-31-6,דירה בבית קומות,2,שניה,1940,"2,691 ₪",4
ללא כתובת,לא ידוע,10/12/2007,"434,000 ₪",10867-126-1,בניני ציבור,לא ידוע,מרתף,0,לא ידוע,0
ארנון 6,54.7,19/11/2007,"155,000 ₪",10907-35-4,דירה בבית קומות,2,שניה,1950,"2,834 ₪",3
ללא כתובת,46.75,02/09/2007,"222,000 ₪",10867-170-2,דירה בבית קומות,3,ראשונה,0,"4,749 ₪",0
ללא כתובת,50.23,31/05/2007,"302,000 ₪",10867-169-4,דירה בבית קומות,2,שניה,0,"6,012 ₪",0
"האר""י 6",76.3,31/05/2007,"395,000 ₪",11188-118-24,דירה בבית קומות,3,שלישית,1970,"5,177 ₪",3
"האר""י 22",75.5,25/03/2007,"344,000 ₪",11188-121-14,דירה בבית קומות,3,רביעית,1970,"4,556 ₪",5
הרב קניאל 1,99,09/03/2007,"448,000 ₪",10870-99-1,דירה בבית קומות,4,ראשונה,1970,"4,525 ₪",4
אהבת ישראל 12,74.93,13/02/2007,"460,000 ₪",11188-129-17,דירה בבית קומות,3,שביעית,2007,"6,139 ₪",8
ללא כתובת,59.07,29/11/2006,"218,000 ₪",10867-121-2,דירה בבית קומות,3,קרקע,0,"3,695 ₪",0
ללא כתובת,59.07,02/05/2001,"331,000 ₪",10867-121-2,דירה בבית קומות,3,קרקע,0,"3,695 ₪",0
"האר""י 20",75.5,23/11/2006,"379,000 ₪",11188-121-7,דירה בבית קומות,3,רביעית,1970,"5,020 ₪",5
ללא כתובת,125,25/10/2006,"865,000 ₪",11188-12-2,דירה בבית קומות,5,שניה,0,"6,920 ₪",0
"האר""י 16",75.3,28/09/2006,"103,000 ₪",11188-116-13,דירה בבית קומות,3,שניה,1960,"1,368 ₪",3
ללא כתובת,53.6,09/05/2006,"284,000 ₪",10867-122-3,דירה בבית קומות,2,ראשונה,0,"5,299 ₪",0
"האר""י 16",75.3,01/05/2006,"275,000 ₪",11188-116-15,דירה בבית קומות,3,שלישית,1960,"3,652 ₪",3
"האר""י 20",75.5,11/10/2005,"462,000 ₪",11188-121-4,דירה בבית קומות,3,שלישית,1970,"6,119 ₪",5
מקור ברוך 3,51.7,15/02/2005,"392,000 ₪",11188-77-17,דירה בבית קומות,3,קרקע,1950,"7,582 ₪",2
אהבת ישראל 4,100,15/02/2005,"633,000 ₪",11188-1-17,דירה בבית קומות,4,שביעית,2000,"6,330 ₪",8
"האר""י 2",64.6,08/02/2005,"370,000 ₪",11188-118-2,דירה בבית קומות,3,קרקע,1970,"5,728 ₪",3
ללא כתובת,80,07/12/2004,"181,000 ₪",10867-139-3,דירה בבית קומות,3,לא ידוע,0,"2,262 ₪",0
ללא כתובת,49.76,11/11/2004,"323,000 ₪",10867-170-3,דירה בבית קומות,2,ראשונה,0,"6,491 ₪",0
מקור ברוך 18,71.6,20/09/2004,"358,000 ₪",11188-84-29,דירה בבית קומות,3,שלישית,1960,"5,000 ₪",3
ללא כתובת,80,14/06/2004,"430,000 ₪",11188-59-3,דירה בבית קומות,3,רביעית,0,"5,375 ₪",0
ללא כתובת,49.76,22/01/2004,"240,000 ₪",10867-170-7,דירה בבית קומות,2,שלישית,0,"4,823 ₪",0
ללא כתובת,65,31/12/2003,"481,000 ₪",11188-59-4,דירה בבית קומות,3,ראשונה,0,"7,400 ₪",0
ללא כתובת,79,01/12/2003,"598,000 ₪",11188-61-7,דירה בבית קומות,3,שישית,0,"7,570 ₪",0
מקור ברוך 1,55.8,23/11/2003,"493,000 ₪",11188-77-10,דירה בבית קומות,2,ראשונה,1950,"8,835 ₪",2
מקור ברוך 18,62,21/09/2003,"358,000 ₪",11188-84-14,דירה בבית קומות,3,קרקע,1960,"5,774 ₪",3
מקור ברוך 18,51.5,14/04/2003,"346,000 ₪",11188-84-6,דירה בבית קומות,3,שניה,1960,"6,718 ₪",3
מקור ברוך 18,41,11/04/2003,"302,000 ₪",11188-84-8,לא ידוע,2,שלישית,1960,"7,366 ₪",3
ללא כתובת,72.69,24/10/2002,"500,000 ₪",10867-120-1,דירה בבית קומות,3,קרקע,0,"6,944 ₪",0
ללא כתובת,72.69,08/02/1998,"250,000 ₪",10867-120-1,דירה בבית קומות,3,קרקע,0,"6,944 ₪",0
ללא כתובת,80,27/08/2002,"537,000 ₪",11188-57-3,לא ידוע,3,שניה,0,"6,712 ₪",0
אהבת ישראל 12,96,23/07/2002,"576,000 ₪",11188-129-10,משרד,4,חמישית,2007,"6,000 ₪",8
"האר""י 8",64.6,21/07/2002,"376,000 ₪",11188-117-1,לא ידוע,2,קרקע,1960,"5,820 ₪",3
ללא כתובת,85,30/06/2002,"572,000 ₪",11188-59-5,לא ידוע,4,חמישית,0,"6,729 ₪",0
אהבת ישראל 10,85,01/05/2002,"488,000 ₪",11188-128-0,משרד,3,שלישית,2000,"5,741 ₪",8
אהבת ישראל 12,98.75,01/05/2002,"687,000 ₪",11188-129-6,משרד,4,רביעית,2007,"6,957 ₪",8
ללא כתובת,80,24/03/2002,"533,000 ₪",11188-59-6,דירה בבית קומות,4,שביעית,0,"6,662 ₪",0
זבולון 13,34.95,18/02/2002,"149,000 ₪",10907-34-15,לא ידוע,2,קרקע,1950,"4,382 ₪",3
זבולון 13,34.95,20/02/2001,"90,000 ₪",10907-34-15,לא ידוע,2,קרקע,1950,"4,382 ₪",3
זבולון 13,34.95,03/10/1999,"255,000 ₪",10907-34-15,לא ידוע,2,קרקע,1950,"4,382 ₪",3
ללא כתובת,24.52,07/02/2002,"144,000 ₪",10867-121-1,לא ידוע,2,מרתף,0,"5,873 ₪",0
ללא כתובת,120,22/01/2002,"664,000 ₪",11188-59-7,לא ידוע,5,שניה,0,"5,533 ₪",0
ללא כתובת,122,18/01/2002,"677,000 ₪",11188-59-8,לא ידוע,לא ידוע,שביעית,0,"5,549 ₪",0
ללא כתובת,110,30/10/2001,"622,000 ₪",11188-61-5,דירה בבית קומות,4,לא ידוע,0,"5,655 ₪",0
ללא כתובת,61.6,09/09/2001,"425,000 ₪",10867-182-2,לא ידוע,4,קרקע,0,"6,899 ₪",0
הרב קניאל 11,70,07/09/2001,"214,000 ₪",10870-98-0,לא ידוע,3,שניה,1970,"3,057 ₪",22
ללא כתובת,100,28/08/2001,"610,000 ₪",11188-61-4,דירה בבית קומות,3.5,לא ידוע,0,"6,100 ₪",0
ללא כתובת,100,30/07/2001,"609,000 ₪",11188-61-3,דירה בבית קומות,3,לא ידוע,0,"6,090 ₪",0
ללא כתובת,80,17/06/2001,"665,000 ₪",11188-61-2,דירה בבית קומות,3,לא ידוע,0,"8,312 ₪",0
"האר""י 8",75.3,27/11/2000,"420,000 ₪",11188-117-6,לא ידוע,3,שניה,1960,"5,578 ₪",3
ללא כתובת,100,08/08/2000,"366,000 ₪",10867-139-2,לא ידוע,4,ראשונה,0,"3,660 ₪",0
מקור ברוך 2,105.15,12/06/2000,"415,000 ₪",11188-97-12,לא ידוע,4.5,שלישית,1960,"3,947 ₪",3
ללא כתובת,70,06/06/2000,"528,000 ₪",11190-3-1,לא ידוע,3,שביעית,0,"7,543 ₪",0
הרב קניאל 11,83.1,21/05/2000,"523,000 ₪",10870-98-55,לא ידוע,4,תשיעית,1970,"6,294 ₪",22
ללא כתובת,110,05/04/2000,"349,000 ₪",10867-139-1,לא ידוע,4,לא ידוע,0,"3,173 ₪",0
ללא כתובת,560,04/04/2000,"4,091,000 ₪",11188-61-1,דירה בבית קומות,1,לא ידוע,0,"7,305 ₪",0
ללא כתובת,50.23,08/04/1999,"314,000 ₪",10867-169-6,לא ידוע,2,שלישית,0,"6,251 ₪",0
זבולון 9,46.6,01/02/1999,"289,000 ₪",10907-30-3,לא ידוע,2,קרקע,1950,"6,202 ₪",3
מקור ברוך 1,55.8,13/01/1999,"326,000 ₪",11188-77-8,לא ידוע,2,קרקע,1950,"5,842 ₪",2
מקור ברוך 18,48.3,08/12/1998,"313,000 ₪",11188-84-13,לא ידוע,2,קרקע,1960,"6,480 ₪",3
מקור ברוך 3,51.7,19/08/1998,"295,000 ₪",11188-77-20,לא ידוע,2,ראשונה,1950,"5,706 ₪",2
ארנון 6,54.7,01/03/1998,"304,000 ₪",10907-35-6,לא ידוע,2,שלישית,1950,"5,558 ₪",3
מקור ברוך 8,55.8,18/02/1998,"309,000 ₪",11188-98-8,לא ידוע,2,ראשונה,1960,"5,538 ₪",3
